State,City,Operator,Header,Address,lat,lng,Link
Oregon,Portland,Flexential,Flexential Portland - Hillsboro 5 Data Center,"4975 NE Starr Blvd, Hillsboro, CA 97124",45.5564705,-122.9393305,/usa/oregon/portland/flexential-hillsboro5/
Oregon,Portland,Flexential,Flexential Portland - Hillsboro 4 Data Center,"4915 NE Starr Blvd, Hillsboro, CA 97124",45.5554569,-122.939805,/usa/oregon/portland/flexential-hillsboro4/
Oregon,Portland,Digital Realty,6675 NE 62nd Ave (PDX11),"6675 NE 62nd Ave, Hillsboro, CA 97124",36.778261,-119.4179324,/usa/oregon/portland/6675-ne-62nd/
Oregon,Portland,NTT Global Data Centers,NTT Hillsboro HI1,"4050 NE Evergreen Road, Hillsboro, CA 97124",36.778261,-119.4179324,/usa/oregon/portland/ntt-hillsboro-hi1/
Oregon,Portland,H5 Data Centers,H5 Data Centers Portland,"5 Data Centers1233 NW 12th Ave, Portland, CA 97209",45.5316942,-122.6839082,/usa/oregon/portland/h5-portland/
Oregon,Portland,Digital Fortress,Digital Fortress - PTL2,"9705 SW Sunshine Court, Beaverton, CA 97005",45.4763002,-122.776206,/usa/oregon/portland/easystreet-online-services/
Oregon,Portland,EdgeConneX,EdgeConneX Portland - EDCPOR01,"6327 NW Evergreen Pkwy, Hillsboro, CA 97124",36.778261,-119.4179324,/usa/oregon/portland/edcpor01/
Oregon,Portland,STACK INFRASTRUCTURE,STACK Infrastructure POR02A,"21515 NW Evergreen Parkway, Hillsboro, CA 97124",45.5464865,-122.9001272,/usa/oregon/portland/fortune-oregon/
Oregon,Portland,1547 Critical Systems Realty,Pittock Block,"921 SW Washington St, Portland, CA 97205",45.5214429,-122.6805969,/usa/oregon/portland/pittock-ix/
Oregon,Portland,EdgeConneX,EdgeConneX Portland - EDCPOR02,"6297 NE Evergreen Pkwy, Hillsboro, CA 97124",36.778261,-119.4179324,/usa/oregon/portland/edgeconnex-por02/
Oregon,Portland,QTS Data Centers,QTS Hillsboro DC 1,"4951 NE Huffman Street, Hillsboro, CA 97124",45.5588424,-122.9278135,/usa/oregon/portland/qts-hillsboro/
Oregon,Portland,Opus Interactive,Hillsboro Datacenter,"8135 NE Evergreen Parkway, Hillsboro, CA 97124",45.5474808,-122.8978081,/usa/oregon/portland/hillsboro-datacenter/
Oregon,Portland,DTS-NET,DTS-NET Colocation & Hosting,"SW Stark Street, Portland, OR, 97205",45.521749,-122.6800412,/usa/oregon/portland/lightpoint-colocation/
Oregon,Portland,Digital Fortress,Digital Fortress - PTL,"511 SW 10th Ave., Portland, CA 97205",45.5212203,-122.6818359,/usa/oregon/portland/infinity-internet/
Oregon,Portland,Digital Fortress,Digital Fortress - PTL3,"9610 SW Sunshine Ct, Beaverton, CA 97005",45.4756634,-122.7760665,/usa/oregon/portland/atmosera2/
Oregon,Portland,Lumen,Lumen Cedar Hills,"14197 SW Millikan Way, Cedar Hills, CA 97005",45.4939158,-122.8226951,/usa/oregon/portland/twtc-cedar-hills/
Oregon,Portland,Opus Interactive,"Opus Interactive - Portland, Oregon","1225 W Burnside Street, Portland, CA 97209",45.52306,-122.683661,/usa/oregon/portland/opus-portland/
Oregon,Portland,Lumen,Lumen Portland 1,"1335 NEW Northrup Street, Portland, CA 97209",45.5314235,-122.6871089,/usa/oregon/portland/level3-portland1/
Oregon,Portland,Lumen,Lumen Portland 2,"707 SW Washington Avenue, Portland, CA 97205",36.778261,-119.4179324,/usa/oregon/portland/level3-portland2/
Oregon,Portland,DirectSpace Networks,DirectSpace Networks,"707 SW Washington St, Portland, CA 97205",45.5210556,-122.6791797,/usa/oregon/portland/dsone/
Oregon,Portland,Weberz Hosting,Weberz Hosting,"22414 N.E. Townsend Way, Fairview, CA 97024",45.5458169,-122.4328187,/usa/oregon/portland/weberz-hosting/
Oregon,Portland,XO Communications,XO Portland,"10575 SW Cascade Ave, Tigard, CA 97223",45.4435741,-122.7828097,/usa/oregon/portland/xo-portland1/
Oregon,Portland,XO Communications,XO Portland #2,"9000 SW Nimbus Ave, Beaverton, CA 97008",45.4539742,-122.7882611,/usa/oregon/portland/xo-portland2/
Oregon,Portland,Tata Communications,Tata Communications Hillsboro,"21101 NW Evergreen Parkway, Hillsboro, CA 97124",36.778261,-119.4179324,/usa/oregon/portland/tata-hillsboro/
Oregon,Portland,tw telecom,tw telecom Portland,"520 SW 6th Ave, Portland, CA 97204",45.520024,-122.6778693,/usa/oregon/portland/twtc-portland/
Oregon,Medford,"Data Center West, Inc",Data Center West,"739 Welch Drive, Medford, CA 97501",42.3325434,-122.880133,/usa/oregon/medford/data-center-west/
Oregon,Eugene,Lumen,Lumen Eugene 2,"90470 Prairie Rd, Eugene, CA 97402",36.778261,-119.4179324,/usa/oregon/eugene/lumen-eugene/
Oregon,Eugene,Lumen,Lumen Eugene 1,"1745 W. 5th Avenue, Eugene, CA 97402",36.778261,-119.4179324,/usa/oregon/eugene/level3-eugene1/
Oregon,Bend,OneNeck IT Solutions,OneNeck Bend,"20845 Sockeye Pl, Bend, CA 97701",44.0862333,-121.2829992,/usa/oregon/bend/oneneck-bend/
Oregon,Bend,Cascade Divide,Columbia 1,"207 SW Columbia St, Bend, CA 97702",44.0473966,-121.3286307,/usa/oregon/bend/columbia1/
Oregon,Hillsboro,Digital Realty,5870 NE Schaaf Street (PDX12),"5870 NE Schaaf Street, Hillsboro, CA 97124",45.5687664,-122.9205682,/usa/oregon/hillsboro/5870-ne-schaaf/
Oregon,Hillsboro,STACK INFRASTRUCTURE,STACK Infrastructure POR03B,"4735 NE Starr Blvd, Hillsboro, CA 97124",45.5543033,-122.9379475,/usa/oregon/hillsboro/stack-infrastructure-por03b/
Oregon,Hillsboro,Aligned PDX-01,Aligned PDX-01,"NE 30th Ave & NE Evergreen Rd, Hillsboro, OR, 97124",25.9464958,-80.1401633,/usa/oregon/hillsboro/aligned-pdx-01/
Oregon,Hillsboro,Aligned PDX-02,Aligned PDX-02,"NE 30th Ave & NE Evergreen Rd, Hillsboro, OR, 97124",25.9464958,-80.1401633,/usa/oregon/hillsboro/aligned-pdx-02/
Oregon,Hillsboro,Hillsboro Campus,Hillsboro Campus,"NE 30th Ave & NE Evergreen Rd, Hillsboro, OR, 97124",25.9464958,-80.1401633,/usa/oregon/hillsboro/hillsboro-campus/
Oregon,Hillsboro,STACK INFRASTRUCTURE,STACK Infrastructure POR01,"3145 NE Brookwood Pkwy, Hillsboro, CA 97124",36.778261,-119.4179324,/usa/oregon/hillsboro/stack-infrastructure-por01/
Oregon,Hillsboro,QTS Data Centers,QTS Hillsboro 2 Campus,"4755 NE Huffman Street, Hillsboro, CA 97124",45.5577731,-122.9297675,/usa/oregon/hillsboro/qts-hillsboro2-campus/
Oregon,Baker City,Synergy Data Center & Services,Synergy Data Center & Services,"1650 Dewey Ave, Baker City, CA 97814",44.7741229,-117.8295532,/usa/oregon/baker-city/synergy-data-center--services/
Oregon,Corvallis,Kattare Inc.,Kattare CVO,"5010 SW HOUT ST, Corvallis, CA 97333",44.5109216,-123.2768986,/usa/oregon/corvallis/kattare-cvo/
Oregon,Bandon,Lumen,Lumen Bandon,"96614 Wickizer Way, Bandon, CA 97411",43.2480766,-124.3791347,/usa/oregon/bandon/level3-bandon/
Oregon,Prineville,META,Meta Prineville Data Center,"735 SW Connect Way, Prineville, CA 97754",44.2977382,-120.8876301,/usa/oregon/prineville/meta-prineville-data-center/
Oregon,The Dalles,Google,Google The Dalles Data Center,"4200 Columbia Rd, The Dalles, CA 97058",45.6319052,-121.2010282,/usa/oregon/the-dalles/google-the-dalles/
Oregon,Umatilla,SDC Umatilla,SDC Umatilla,"Beach Access Road, Umatilla, OR, 97882",45.92233,-119.2657528,/usa/oregon/umatilla/sdc-umatilla/
Florida,Tampa,Hivelocity,Hivelocity - Tampa 2,"5908 Hampton Oaks Parkway, Tampa, CA 33610",28.0048878,-82.3583348,/usa/florida/tampa/hivelocity-tpa2/
Florida,Tampa,Hivelocity,Hivelocity - Tampa 1,"8010 Woodland Center Blvd., Tampa, CA 33614",28.01986,-82.5247563,/usa/florida/tampa/hivelocity/
Florida,Tampa,Flexential,Flexential Tampa - West Data Center,"9417 Corporate Lake Drive, Tampa, CA 33634",28.0372131,-82.5400043,/usa/florida/tampa/flexential-tampa-west/
Florida,Tampa,Cologix,Cologix LAK1,"2850 Interstate Drive, Lakeland, CA 33805",36.778261,-119.4179324,/usa/florida/tampa/cologix-lakeland/
Florida,Tampa,Flexential,Flexential Tampa - North Data Center,"8350 Parkedge Drive, Tampa, CA 33637",28.0738077,-82.3683277,/usa/florida/tampa/flexential-tampa/
Florida,Tampa,Centersquare,Centersquare - Tampa TPA1,"9310 Florida Palm Dr., Tampa, CA 33619",27.94601,-82.3511311,/usa/florida/tampa/cyxtera-tpa1/
Florida,Tampa,WOW Business/E Solutions,E Solutions,"400 North Tampa Street, Tampa, CA 33602",27.9477083,-82.4595212,/usa/florida/tampa/e-solutions-corporation/
Florida,Tampa,Data-Tech,Datatech Hosting Tampa,"7904 Hopi Place, Tampa, CA 33634",28.0191862,-82.529781,/usa/florida/tampa/datatech-hosting/
Florida,Tampa,365 Data Centers,365 Data Centers - Tampa,"655 N Franklin St., Tampa, CA 33602",27.9496061,-82.4583934,/usa/florida/tampa/switchdata-tampa/
Florida,Tampa,Lumen,Lumen Tampa 1,"7909 Woodland Center Blvd, Tampa, CA 33614",28.018789,-82.5234778,/usa/florida/tampa/level3-tampa/
Florida,Tampa,OneColo,OneColo,"610 N Morgan St, Tampa, CA 33602",27.9503131,-82.4563609,/usa/florida/tampa/onecolo/
Florida,Tampa,Lumen,Lumen Tampa 3,"1700 N 25th Street, Tampa, CA 33605",27.9597673,-82.4313902,/usa/florida/tampa/level3-tampa3/
Florida,Tampa,Lumen,Lumen Tampa 4,"400 North Tampa Street, Tampa, CA 33602",27.9477083,-82.4595212,/usa/florida/tampa/twtc-tampa/
Florida,Tampa,Lumen,Lumen Tampa 2,"59007 Hampton Oaks Parkway, Tampa, CA 33610",28.004432,-82.3576864,/usa/florida/tampa/level3-tampa2/
Florida,Tampa,Tampa Enterprise Data Center,Tampa Enterprise Data Center,"1309 North Ward St., Tampa, CA 33607",27.9554401,-82.5278001,/usa/florida/tampa/tampa-enterprise-dc/
Florida,Tampa,"Hostway Services, Inc",Hostway Tampa,"412 East Madison Avenue, Tampa, CA 33602",27.9489863,-82.4570254,/usa/florida/tampa/hostway-tampa/
Florida,Tampa,"Cogent Communications, Inc.",Cogent Tampa,"400 N Tampa St, Tampa, CA 33602",27.9477083,-82.4595212,/usa/florida/tampa/cogent-tampa/
Florida,Tampa,IT Support Guys,IT Support Guys - Tampa,"2709 N Rocky Point Dr, Tampa, CA 33607",27.9645375,-82.5676741,/usa/florida/tampa/itsupportguys-tampa/
Florida,Tampa,"Hostway Services, Inc",Hostway Tampa Franklin,"655 N Franklin St, Tampa, CA 33602",27.9496061,-82.4583934,/usa/florida/tampa/hostway-tampa-franklin/
Florida,Tampa,Synergy ISP,Synergy ISP,"4465 West Gandy, Tampa, CA 33611",27.8958885,-82.5203594,/usa/florida/tampa/synergy-isp/
Florida,Tampa,Acehost,Acehost Tampa,"203 Marion St, Tampa, CA 33602",27.9472387,-82.4554524,/usa/florida/tampa/acehost-tampa/
Florida,Tampa,Sterling American Property Inc,Park Tower,"400 North Tampa Street, Tampa, CA 33602",27.9477083,-82.4595212,/usa/florida/tampa/park-tower/
Florida,Tampa,The Wilson Company,655 North Franklin,"655 North Franklin Street, Tampa, CA 33602",27.9496061,-82.4583934,/usa/florida/tampa/655-north-franklin/
Florida,Tampa,XO Tampa,XO Tampa,"5904-A Hampton Oaks Pkwy, Tampa, FL 33610",28.0054077,-82.3589427,/usa/florida/tampa/xo-tampa/
Florida,Tampa,Acehost,Acehost.com,"412 E Madison St suite 1010, Tampa, CA 33602",27.9489863,-82.4570254,/usa/florida/tampa/acehostcom/
Florida,Miami,Digital Realty,36 NE 2nd St (MIA10),"36 NE 2nd Street, Miami, CA 33132",25.7758686,-80.1931295,/usa/florida/miami/36ne-2nd-street/
Florida,Miami,Hivelocity,Hivelocity - Miami 1,"50 NE 9th St, Miami, CA 33132",25.7823647,-80.1931295,/usa/florida/miami/hivelocity-miami-1/
Florida,Miami,Digital Realty,2300 NW 89th Pl (MIA11),"2300 NW 89th Pl, Miami, CA 33172",25.7952296,-80.3431535,/usa/florida/miami/2300nw-89th-pl/
Florida,Miami,Equinix,Equinix MI1 (NAP of the Americas),"50 NE 9th Street, Miami, CA 33132",25.7823647,-80.1931295,/usa/florida/miami/terremark-miami/
Florida,Miami,CoreSite,CoreSite Miami (MI1),"2115 NW 22nd Street, Miami, CA 33142",25.7975351,-80.2301222,/usa/florida/miami/miami-exchange/
Florida,Miami,ColoHouse,ColoHouse Miami,"36 NE 2nd Street, Miami, CA 33132",25.7758686,-80.1931295,/usa/florida/miami/colohouse/
Florida,Miami,TELEFONICA US,KeyCenter,"11300 NW 25th Street, Miami, CA 33172",25.7961266,-80.3799457,/usa/florida/miami/telefonica-keycenter/
Florida,Miami,Volico Data Center,Volico Miami 2,"36 NE 2nd St, Miami, CA 33132",25.7758686,-80.1931295,/usa/florida/miami/volico-data-center/
Florida,Miami,QTS Data Centers,QTS Miami,"11234 NW 20th St., Miami, CA 33172",36.778261,-119.4179324,/usa/florida/miami/quality-miami-data-center/
Florida,Miami,Raeden,MIA2,"200 SE 1st St, Miami, CA 33131",25.7732153,-80.1899214,/usa/florida/miami/mia2/
Florida,Miami,EdgeConneX,EdgeConneX Miami - EDCMIA02,"475 NE 185th St., Miami Gardens, CA 33179",36.778261,-119.4179324,/usa/florida/miami/edgeconnex-edcmia02/
Florida,Miami,DataBank,DataBank MIA1 - Downtown Miami,"36 NE 2nd St, Miami, CA 33132",25.7758686,-80.1931295,/usa/florida/miami/zcolo-36ne-2nd/
Florida,Miami,EdgeConneX,EdgeConneX Miami - EDCMIA01,"2132 NW 114th Ave, Miami, CA 33172",25.7930109,-80.381262,/usa/florida/miami/edcmia01/
Florida,Miami,Colocation America,Colocation America MiamiDC1,"36 NE 2nd St, Miami, CA 33132",25.7758686,-80.1931295,/usa/florida/miami/colocation-america-miamidc1/
Florida,Miami,Volico Miami 1,Volico Miami 1,"100N Biscayne Blvd, Miami, FL, 33137",25.7756147,-80.1881889,/usa/florida/miami/volico-miami-1/
Florida,Miami,Equinix,Equinix MI6,"1525 NW 98th Court, International Corporate Park, Doral, CA 33172",36.778261,-119.4179324,/usa/florida/miami/equinix-mi6/
Florida,Miami,Nabiax,Key Center,"11300 NW 25th Street, Miami, CA 33172",25.7961266,-80.3799457,/usa/florida/miami/nabiax-key-center/
Florida,Miami,IPXON Networks,IPXON Miami,"50 NE 9th St, Miami, CA 33132",25.7823647,-80.1931295,/usa/florida/miami/ipxon-miami/
Florida,Miami,Equinix,Equinix MI2,"36 Northeast Second Street, Miami, CA 33132",25.7758686,-80.1931295,/usa/florida/miami/switchdata-miami-36ne/
Florida,Miami,Lumen,Lumen Miami 4,"50 NE 9th St, Miami, CA 33132",25.7823647,-80.1931295,/usa/florida/miami/lumen-miami-4/
Florida,Miami,Lumen,Lumen Miami 5,"1109 NW 22nd St, Miami, CA 33127",25.7979518,-80.2148204,/usa/florida/miami/lumen-miami-5/
Florida,Miami,Aptum,Aptum Miami,"2300 NW 89th Pl, Miami, CA 33172",25.7952296,-80.3431535,/usa/florida/miami/peer-1-miami/
Florida,Miami,NocRoom Miami Colocation VPS,NocRoom Miami Colocation and VPS,"36 NE 2nd Street, Miami, CA 33132",25.7758686,-80.1931295,/usa/florida/miami/switchmia/
Florida,Miami,Navegalo,Navegalo Miami Data Center,"36 NE 2nd Street, Miami, CA 33132",25.7758686,-80.1931295,/usa/florida/miami/rack-lodge-miami/
Florida,Miami,Lumen,Lumen Miami 3,"200 SE First Street, Miami, CA 33131",25.7721672,-80.1875991,/usa/florida/miami/level3-miami3/
Florida,Miami,Lumen,Lumen Miami,"49 N.W. 5th Street, Miami, CA 33128",25.7792407,-80.1949173,/usa/florida/miami/level3-miami/
Florida,Miami,"Cogent Communications, Inc.",Cogent Miami,"200 SE 1st St, Miami, CA 33131",25.7732153,-80.1899214,/usa/florida/miami/cogent-miami/
Florida,Miami,Nettalk .Com Inc.,Net Data,"1080 NW 163rd Drive, Miami, CA 33169",25.9243366,-80.2174381,/usa/florida/miami/net-data/
Florida,Miami,"Miami-Connect, LLC",Miami-Connect,"100 N.Biscayne Blvd., Miami, CA 33132",25.7758125,-80.1882476,/usa/florida/miami/nwt-data-center/
Florida,Miami,Interconnect Miami,Interconnect Miami,"36 NE 2nd Street, Miami, CA 33132",25.7758686,-80.1931295,/usa/florida/miami/interconnect-miami/
Florida,Miami,Digiport,Digiport DataCenter,"200 SE 1st Street, Miami, CA 33131",25.7721672,-80.1875991,/usa/florida/miami/digiport-datacenter/
Florida,Miami,"Cogent Communications, Inc.",Cogent Miami 2,"3701 NW 82nd Street, Doral, CA 33166",36.778261,-119.4179324,/usa/florida/miami/cogent-miami2/
Florida,Miami,Stealth - ISS Inc.,Dedicated Server Store,"1953 NW 22nd Street, Miami, CA 33142",25.7976092,-80.2291047,/usa/florida/miami/stealth-iss-data-center/
Florida,Miami,Nettogo,Nettogo,"11560 SW 120 St, Miami, CA 33176",25.6562945,-80.3821319,/usa/florida/miami/nettogo/
Florida,Miami,Open Hosting,East1,"36 NE 2nd Street, Miami, CA 33132",25.7758686,-80.1931295,/usa/florida/miami/east1/
Florida,Miami,BurstNET,BurstNET - Miami DC1,"200 SE 1ST ST, Miami, CA 33131",25.7732153,-80.1899214,/usa/florida/miami/burstnet-miami-dc1/
Florida,Miami,Virtual Servers Data Center,Virtual Servers Data Center,"1100 NW 163rd Drive, Miami, CA 33169",25.9240557,-80.2177602,/usa/florida/miami/carrierhouse-data-center/
Florida,Miami,Miami Data Vault,Miami Data Vault,"100 NE 80th Terrace, Miami, CA 33138",25.8483956,-80.1949077,/usa/florida/miami/miami-data-vault/
Florida,Miami,Unknown Company,200 Technology Center,"200 SE 1st Street, Miami, CA 33131",25.7721672,-80.1875991,/usa/florida/miami/200-technology-center/
Florida,Miami,XO Communications,XO Miami,"16563 NW 15th Ave, Miami, CA 33169",25.8593604,-80.2241896,/usa/florida/miami/xo-miami/
Florida,Miami,"Biznesshosting, Inc.",Volico,"200 SE 1st St, Miami, CA 33131",25.7732153,-80.1899214,/usa/florida/miami/volico/
Florida,Orlando,HostDime Global Corp,HostDime Orlando,"440 West Kennedy Blvd, Orlando, CA 32810",36.778261,-119.4179324,/usa/florida/orlando/hostdime/
Florida,Orlando,CoreSite,CoreSite Orlando (OR1),"9701 S. John Young Parkway, Orlando, CA 32819",28.4271462,-81.4198393,/usa/florida/orlando/coresite-or1/
Florida,Orlando,ndtHOST,ndtHOST,"8635 Holiday Springs Rd., Melbourne, CA 32940",36.778261,-119.4179324,/usa/florida/orlando/ndthost/
Florida,Orlando,DSM Technology Consultants,200 Avenue B NW,"200 Avenue B NW, Winter Haven, CA 33881",28.023678,-81.7292136,/usa/florida/orlando/200-avenue-b-nw/
Florida,Orlando,Lumen,Lumen Orlando,"380 South Lakew Destiny Drive, Orlando, CA 32810",28.5383832,-81.3789269,/usa/florida/orlando/level3-orlando/
Florida,Orlando,"SH OTC, LLC",Signal Hill Telecom Center,"440 W. Kennedy Blvd, Orlando, CA 32810",36.778261,-119.4179324,/usa/florida/orlando/signal-hill-telecom/
Florida,Orlando,Lumen,Lumen Orlando 2,"510 W. Columbia Street, Orlando, CA 32805",28.5383832,-81.3789269,/usa/florida/orlando/level3-orlando2/
Florida,Orlando,Lumen,Lumen Orlando 3,"7003 Presidents Dr, Oak Ridge, CA 32809",28.4711157,-81.4245155,/usa/florida/orlando/twtc-orlando/
Florida,Orlando,Corserva,Corserva Orlando,"8251 Presidents Drive, Orlando, CA 32809",28.5383832,-81.3789269,/usa/florida/orlando/pcnet-orlando/
Florida,Orlando,Atlantic.Net,Atlantic.Net,"440 West Kennedy Blvd, Orlando, CA 32810",36.778261,-119.4179324,/usa/florida/orlando/atlantic-orlando/
Florida,Orlando,"Smart City Holdings, LLC",Smart City,"1101 N. Keller Road, Orlando, CA 32810",28.5383832,-81.3789269,/usa/florida/orlando/smart-city/
Florida,Orlando,Colo Solutions,Colo Solutions Orlando,"100 West Lucerne Circle, Orlando, CA 32801",28.534888,-81.3801526,/usa/florida/orlando/colo-solutions-orlando/
Florida,Winter Haven,DSM Technology Consultants,DSM Myfloridacloud.com Data Center,"200 Avenue B NW, Winter Haven, CA 33881",28.023678,-81.7292136,/usa/florida/winter-haven/dsm-myfloridacloud/
Florida,Winter Haven,Inland Fiber & Data,Inland Fiber & Data,"199 Ave B, NW, Winter Haven, CA 33881",28.024126,-81.7281747,/usa/florida/winter-haven/inland/
Florida,Boca Raton,Volico Data Center,Volico Fort Lauderdale,"500 Green Rd, Pompano, CA 33064",26.289663,-80.1293533,/usa/florida/boca-raton/volico-2/
Florida,Boca Raton,Equinix,Equinix  MI3,"4680 Conference Way South, Boca Raton, CA 33431",26.3889349,-80.1092917,/usa/florida/boca-raton/equinix--mi3/
